numero_cuenta,cliente_id,tipo_cuenta
GB53FVIY060019663957,C00075437,corriente
GB41VQKS543775582801,C00049459,dolares
GB36VTAD223353771680,C00085968,corriente
GB06DOJZ854380513067,C00056776,dolares
GB40UQDO048085172474,C00072174,corriente
GB30EITY233154931001,C00056585,dolares
GB93WTDW148629900343,C00039692,chequera
GB42XUFI020186706514,C00025712,nomina
GB96KKZX147243347325,C00046162,chequera
GB90PBFO933187558353,C00008557,dolares
GB05QCPY901119582829,C00078135,chequera
GB47NUPX464171988664,C00036666,corriente
GB20NOCE936738574114,C00074705,nomina
GB26AJOM229851818460,C00043157,ahorro
GB38HCTZ735631170399,C00062789,corriente
GB02PDYN832377853207,C00051769,nomina
GB40PNVL424779141272,C00032748,ahorro
GB80YDGV548615380484,C00092021,corriente
GB34NKVO842353625309,C00096102,ahorro
GB24PMVP395653216343,C00070399,nomina
GB93FXYI711428971671,C00010152,corriente
GB45IROO863950370431,C00035410,ahorro
GB22CQHG751872948550,C00052788,chequera
GB60DZUC067519555350,C00085552,corriente
GB46KWJE185629435841,C00047253,corriente
GB16DZKO144189057852,C00093221,ahorro
GB03CSLZ713927627179,C00063467,corriente
GB24GEQS078194485911,C00020386,corriente
GB51MFYU268634857469,C00043786,chequera
GB40PQIW637592069770,C00037941,dolares
GB40PMST839935113183,C00044786,ahorro
GB04KLOY616414260782,C00087673,nomina
GB69KPCM666360104104,C00047088,corriente
GB96CBYZ257288059391,C00097656,corriente
GB20TAKF287511455834,C00069367,corriente
GB93DVCD418725577462,C00070326,ahorro
GB69SWFZ925769647529,C00032231,dolares
GB34YAHN170055205547,C00087313,ahorro
GB94PFIH984955802637,C00024404,dolares
GB84WYEO647002207809,C00025392,chequera
GB55RXCG617839440046,C00044410,corriente
GB38CXGN192330766217,C00010271,dolares
GB20SPUV716152401687,C00004550,nomina
GB26HCZV287918372307,C00092742,dolares
GB36MBND757020272768,C00085036,ahorro
GB28EKTD329053468257,C00069398,ahorro
GB94PTIQ611304435647,C00007347,dolares
GB32SRWA493351834871,C00093680,ahorro
GB82QVXW301096932588,C00000880,nomina
GB65TBYC221150277838,C00093519,dolares
GB45ERTK205813848338,C00043284,chequera
GB84TVAG175316782157,C00068044,nomina
GB81CRSD613237201971,C00093272,ahorro
GB55OMGN047370167482,C00061975,dolares
GB13HKUN882782511676,C00081594,corriente
GB77TFUM416633971135,C00034569,dolares
GB71FNGB212795043593,C00023773,chequera
GB48PHZK750920327270,C00084173,ahorro
GB52PXLN293154611046,C00068887,dolares
GB04VYDI836819721693,C00006170,nomina
GB79ABIW601764187370,C00025819,ahorro
GB83NGCV387271487859,C00037716,dolares
GB50YOMU371044731685,C00099803,corriente
GB80RUGN645159535300,C00077893,nomina
GB43KAHC680984289444,C00076891,dolares
GB65ONHJ907139252886,C00010981,nomina
GB49CKGH129335739884,C00072990,corriente
GB32RCSW199620996288,C00059936,chequera
GB43IPFW696338931412,C00045593,corriente
GB89XLXY130484810191,C00091523,corriente
GB16HRIS533053922478,C00071505,chequera
GB78XOFA880270445783,C00019278,nomina
GB36QHTX728719036962,C00009175,corriente
GB94UGMY265906731664,C00090468,dolares
GB26EOHR465763146607,C00065841,ahorro
GB56EGRQ562477081607,C00074390,dolares
GB04ZJJL038149911918,C00054267,chequera
GB89NNVW552675236776,C00006514,chequera
GB12SFQJ690540317892,C00094233,nomina
GB64GJHO841739020291,C00018097,corriente
GB35IOBH221241252480,C00044569,corriente
GB80FFQH653316377247,C00081015,ahorro
GB28ZNNJ706358647567,C00006198,corriente
GB94CWPO231089826826,C00063544,chequera
GB86NMLY861454710073,C00059013,dolares
GB55KNXR896733862423,C00042317,corriente
GB21RWAC424148549605,C00083819,dolares
GB94MCVJ643934670794,C00076568,ahorro
GB71WZOE183700501295,C00068611,corriente
GB19UTWQ068671245388,C00033821,nomina
GB72BURA108176402468,C00025965,chequera
GB27XTML251031513678,C00008323,ahorro
GB02ZSNE096355338812,C00015889,dolares
GB88PBQR855025433712,C00040042,dolares
GB88BPMF179438857317,C00045859,corriente
GB66TXNS915007812119,C00084750,nomina
GB08YXXX302717323716,C00082046,ahorro
GB21XWSF896490958663,C00058219,chequera
GB15LZWS908997759358,C00028468,nomina
GB68VBYH259337379355,C00047474,corriente
GB38OHAV598607962336,C00005517,dolares
GB15DZHL992507358859,C00076423,corriente
GB78VHLT558923357978,C00089612,nomina
GB21DIJV962943486662,C00072586,corriente
GB53IYGS804690006577,C00060251,ahorro
GB98KVSV713250120839,C00084736,corriente
GB91HLLO481596803549,C00091999,dolares
GB48BXNO527223513536,C00025583,chequera
GB72GPQI812205270799,C00052721,nomina
GB60RCGM202800838078,C00038311,chequera
GB19LZJV882168404751,C00059887,corriente
GB97KHGU860370535725,C00027648,ahorro
GB78WQBB024753614998,C00087395,ahorro
GB57KRPB032205482765,C00075692,nomina
GB82MLAP943478759737,C00096734,chequera
GB55GFOE145982878370,C00072517,chequera
GB90TNKA443632020554,C00036243,corriente
GB34MREB535495223833,C00030078,chequera
GB13FNLW698233793178,C00003953,dolares
GB93CAKX760917100100,C00087768,dolares
GB25XGHU143996722056,C00011137,nomina
GB27CDZE759545191858,C00097743,corriente
GB24PHXE361779788786,C00019095,nomina
GB05QKVV799730702108,C00058893,chequera
GB11DQBT977615448535,C00098723,ahorro
GB10WHUI664208117482,C00014771,dolares
GB42XPWF315384283455,C00015208,dolares
GB03UNEA921788276403,C00045485,dolares
GB92OAZA789698034896,C00010580,ahorro
GB66FKYD179959944884,C00084999,chequera
GB93JWYD785969068695,C00018714,dolares
GB67VQKR033855537994,C00089006,ahorro
GB43EQGK235277419434,C00047681,chequera
GB20DNUR145632253175,C00008249,ahorro
GB13JYKY224312426204,C00065051,dolares
GB06GDZH118743128814,C00016444,ahorro
GB08GGYP450172820403,C00005419,dolares
GB12QALL290480493862,C00066077,chequera
GB18YITI643166009288,C00099671,corriente
GB39FMLB100058843116,C00074857,corriente
GB94UYGU044909827076,C00013876,ahorro
GB38IIMJ218305629042,C00079168,dolares
GB17IDUY968821314393,C00036114,ahorro
GB27PGZI855058594102,C00041199,chequera
GB76FHDO380603365005,C00018859,chequera
GB88LDKS826760418092,C00015528,nomina
GB71YGIV139110535153,C00043759,corriente
GB67ZPOJ233018221519,C00003746,chequera
GB61YAPW931335289987,C00047002,chequera
GB84CHCO184025842056,C00040032,chequera
GB20YACU747284427956,C00063328,dolares
GB63LCXE742344723066,C00082481,dolares
GB43KHBZ787873420433,C00055502,corriente
GB14IVPF141929081088,C00028036,ahorro
GB08JGFA740538764554,C00052623,corriente
GB89MXGK497356160117,C00091800,dolares
GB53NYYS054444195759,C00035968,dolares
GB10YNVY430988707214,C00005157,nomina
GB10JFOY405073395433,C00032091,dolares
GB03SXXI213922692863,C00094279,dolares
GB07EWHH389399460550,C00036014,ahorro
GB89NLEA526540566407,C00069362,nomina
GB70WJQV007150454768,C00080112,nomina
GB98CKHT938408305222,C00040289,corriente
GB26JIHV516883688778,C00067180,ahorro
GB30HBRI649121057916,C00046956,chequera
GB10HYQO101951158300,C00001286,ahorro
GB50BFOZ022566755482,C00054574,nomina
GB40PLQS939615639565,C00015486,dolares
GB47CWKI336815549918,C00060114,nomina
GB71HIWW189869229516,C00094524,nomina
GB58SWGQ309462080524,C00090059,corriente
GB56TZVC667054664514,C00070435,nomina
GB73INIL963732853299,C00009728,ahorro
GB10CZUS010028202751,C00003483,dolares
GB48XQMT666608653904,C00063628,ahorro
GB72IQWZ974954996389,C00039959,corriente
GB84KAWX855676138423,C00048710,chequera
GB82EXWB332024857378,C00052820,chequera
GB21ETDI928096465708,C00071607,chequera
GB13SEXJ962357163090,C00018993,corriente
GB75JVUI802276232003,C00099784,nomina
GB12FJKY516395575702,C00024000,chequera
GB57XAJT217493625565,C00069153,chequera
GB23XNJN497918219975,C00067771,nomina
GB40TXPL854958651864,C00068644,dolares
GB16QYWX657097932322,C00044233,nomina
GB04KFDG866826529658,C00072304,chequera
GB34IOMA566520609253,C00029326,corriente
GB30BKVQ160188486407,C00050176,corriente
GB67NTXZ667379729203,C00003855,chequera
GB70XVOT916010428959,C00030301,ahorro
GB68LWCY836848945433,C00056993,corriente
GB45DTGH093135098211,C00028272,chequera
GB64QIMN422729678850,C00068659,nomina
GB11SMNX842318513917,C00019666,chequera
GB33WWEN776352547801,C00058184,corriente
GB78RBDZ228395981896,C00088013,dolares
GB91ZYIW927695319890,C00055361,ahorro
GB42WYKI183195561496,C00080358,corriente
GB13IWXB797547656884,C00091900,ahorro
GB34PUIZ968210175385,C00052407,ahorro
GB22YJHE370140096795,C00040357,chequera
GB21NYTH694410258562,C00067353,nomina
GB70RHJR293923686222,C00005916,dolares
GB23BCHQ017390061647,C00043307,nomina
GB83ODWP294658396768,C00077721,chequera
GB44SBCM572826480877,C00003838,nomina
GB26OHML142034086775,C00065123,ahorro
GB08JWQA749731846722,C00093919,nomina
GB43LENQ635782997011,C00005133,dolares
GB39ISKA829136037359,C00069163,corriente
GB66ELFS296282213342,C00039480,ahorro
GB83LLJG820973955546,C00080698,dolares
GB76HRRI817474960735,C00042974,dolares
GB75OBTB076211145380,C00053003,chequera
GB88VSDA807484058647,C00047978,corriente
GB76XSQA216243799399,C00093817,dolares
GB22ZNRI406199202911,C00097003,nomina
GB82AQSK478625679073,C00041959,corriente
GB07AMTY244870788999,C00062216,corriente
GB34LHTP571025929799,C00047001,ahorro
GB47QTDT437982954227,C00063559,chequera
GB54MNDP857591817064,C00080968,chequera
GB62RPBE666421490097,C00029262,ahorro
GB93OJFV819632542619,C00060367,dolares
GB17XJTM082127424902,C00069107,nomina
GB56FKAS485610755262,C00051680,dolares
GB76TXXV315295014448,C00068514,corriente
GB15PDTM170030723004,C00058291,dolares
GB15LNQG948296601106,C00025062,ahorro
GB75FUYE505763068307,C00049103,corriente
GB46DVHD621045213284,C00043972,nomina
GB82UOCH305633935561,C00050450,dolares
GB72HMBV400544752716,C00002924,dolares
GB50COHD759949064748,C00037065,nomina
GB42ZCCR893956498685,C00016912,ahorro
GB88IEXO465570607473,C00061885,ahorro
GB66IMLY420629138376,C00051253,ahorro
GB22EYYH597112066311,C00005196,nomina
GB56PNBT323522143534,C00068589,corriente
GB59ZSWZ444567673777,C00063547,corriente
GB89ZOJI292808666413,C00023822,chequera
GB36FGTX478006115927,C00019096,dolares
GB05IHYU478744771293,C00036504,chequera
GB96WAOB023547164180,C00059454,nomina
GB24IYPC492177890792,C00063363,dolares
GB61BSAV678497598258,C00088204,dolares
GB04PLNR051548198134,C00024867,dolares
GB93EWLJ689812600191,C00058842,dolares
GB40OVHW679829625147,C00005858,chequera
GB67GRPN549304411286,C00066089,corriente
GB71ZKSS829814077458,C00060184,corriente
GB87XERN437029345701,C00072112,ahorro
GB79EILV178124856279,C00094101,corriente
GB53DGKB694190102199,C00038154,ahorro
GB15UMZI965916412312,C00038952,chequera
GB11ZOIT776882003008,C00029738,chequera
GB88JGJJ972101508776,C00041951,chequera
GB05FPIG032201317222,C00077250,dolares
GB27CIOQ336095226581,C00044121,corriente
GB78PRBN752388346197,C00020100,nomina
GB83FGTP432522367184,C00078175,ahorro
GB13QDHR886082536998,C00010308,corriente
GB16XMIE113218674708,C00029753,chequera
GB40GCDW124580992839,C00090799,nomina
GB17YAGO924066705964,C00010973,ahorro
GB63XUJU249064417873,C00008742,dolares
GB63HTUR149185699147,C00060275,corriente
GB20JBQU962963342162,C00090088,chequera
GB77JCWP020467752064,C00067160,corriente
GB12BOGD908518670830,C00065629,dolares
GB28FUGQ003284093309,C00025828,corriente
GB88ESVT947922514627,C00055325,ahorro
GB78BWOP803042648723,C00011436,dolares
GB49FWPZ545861107652,C00013868,chequera
GB51BUQS617677633941,C00010812,nomina
GB11EXAY678716993382,C00074466,chequera
GB40DYHD595465087060,C00093408,chequera
GB80VQCU804677078426,C00003592,corriente
GB15ZUJW972156396980,C00099993,dolares
GB21ABEV309613929188,C00006412,dolares
GB08RUNJ157796284797,C00075460,corriente
GB33FPYH471732647377,C00051686,nomina
GB43YWSQ677289233276,C00070690,ahorro
GB28CPGB396248353721,C00007467,chequera
GB89TKFV380852694620,C00014233,nomina
GB76XPDN029072138165,C00087878,nomina
GB27SXLL015384764859,C00075884,chequera
GB82YOVS312277204972,C00063298,ahorro
GB08JNAD146773506218,C00066801,chequera
GB88XCTO233014186127,C00072825,dolares
GB46OVZI320533427458,C00045706,corriente
GB65LBQY441943059870,C00024332,dolares
GB86HVJW329834808649,C00059356,nomina
GB74UVBP695360783182,C00055169,nomina
GB95PQYR822318105164,C00014648,nomina
GB74KFJC090109173512,C00071840,nomina
GB15TYIP262871658538,C00047168,dolares
GB82YIGQ846214756527,C00093286,ahorro
GB30GBIK770105805854,C00034744,ahorro
GB97WDYQ918807879475,C00052290,chequera
GB21YPIO271812602028,C00072536,nomina
GB72SYMW774949347990,C00027050,corriente
GB12JGTU824541460923,C00078404,corriente
GB06HSHC126856054867,C00048053,nomina
GB74ITKV478193315033,C00069454,chequera
GB42OFLP343564754068,C00007403,ahorro
GB10RQTT443014194817,C00028676,corriente
GB56OOJS235079829792,C00005350,dolares
GB51TZWE297222739883,C00066430,chequera
GB84QPJE933862428426,C00071195,chequera
GB65WAXT381497185699,C00031094,corriente
GB49XEFK798341833321,C00006256,corriente
GB92TQAC787493485564,C00010146,nomina
GB75OJKR270210922330,C00003158,dolares
GB86BIRL912581273019,C00004576,dolares
GB75XGEP935302581491,C00098270,corriente
GB62PQGU254630130650,C00034830,chequera
GB10FPQH661971214532,C00006516,dolares
GB24EFPI823980452370,C00044476,nomina
GB19ZPSA064172568764,C00070592,ahorro
GB53YRTD312963414152,C00025373,corriente
GB84IPHA939511120122,C00048979,corriente
GB15FBIK956079987652,C00044484,chequera
GB94YGZN640712717346,C00091482,dolares
GB89JBSV769137517073,C00067627,dolares
GB51VHSR418153477990,C00018422,corriente
GB27QKVU007190026947,C00088140,dolares
GB31GXUE317321660216,C00019523,dolares
GB21QAJB603845277216,C00018939,corriente
GB24RJCK826768379335,C00045489,corriente
GB32RWOU175806606957,C00017763,ahorro
GB72LUPM867566880214,C00014061,nomina
GB35DCNC770515605091,C00027529,dolares
GB21VQZS695999059435,C00058185,nomina
GB31EGDS915353225524,C00019698,dolares
GB32BTUX807759649835,C00042676,ahorro
GB84VYCZ629096983886,C00095285,chequera
GB17FYDT296949613992,C00051388,chequera
GB20RNYN575277918636,C00059383,ahorro
GB05KMCA975296870955,C00078932,nomina
GB25EQLE917886040762,C00051393,dolares
GB71PVKN643321541069,C00044191,chequera
GB34UJHN399889259076,C00056028,corriente
GB64ZIAM325514584034,C00059198,nomina
GB71ZFHR619018218649,C00075008,ahorro
GB85FZUY427383236937,C00062181,corriente
GB90UXNX478471281451,C00046725,corriente
GB79CQOW033465092128,C00062960,chequera
GB95XWIU194479751805,C00067455,dolares
GB93EEJF490794859427,C00056653,nomina
GB71GKJB411383224238,C00097098,corriente
GB82JWLX076980460603,C00032966,nomina
GB95GSFU781395031650,C00036562,corriente
GB73LUFN877291481226,C00055784,nomina
GB14HPPW588109766064,C00056477,chequera
GB79ISYQ975070032991,C00048977,chequera
GB70TTFM133765680726,C00005315,nomina
GB33PYLS711051510992,C00083379,dolares
GB58GBFZ376375659404,C00000789,ahorro
GB68GPBH779479613439,C00064546,chequera
GB40BGFZ084572465681,C00093057,dolares
GB05LPGG363158689302,C00075717,chequera
GB15LJAS927220422976,C00099738,dolares
GB20MUCO647097908744,C00093771,corriente
GB68SCNK567147744555,C00060112,dolares
GB25MMAW249368072239,C00054641,dolares
GB97HQGP972151338043,C00040075,dolares
GB43XZBQ627457728857,C00032867,dolares
GB40EWIG582702542835,C00095975,nomina
GB27WEXB042001425176,C00056501,corriente
GB09MEYW714966366745,C00076092,ahorro
GB39JSKX356932089985,C00018648,nomina
GB80MPUN969412553294,C00071081,dolares
GB77TNOB472274011001,C00069715,nomina
GB40NEEN092013205172,C00048578,ahorro
GB92FVIX697191061562,C00041060,chequera
GB27ADTA062624658776,C00019582,dolares
GB44VLVF261115309819,C00062769,dolares
GB16JNEP538348686960,C00081402,corriente
GB76YQNQ556315511977,C00078053,nomina
GB31BCYE331143302294,C00039297,chequera
GB98IWZN803489494687,C00012313,dolares
GB24GRUT302583370150,C00008911,chequera
GB08FQZL916490872455,C00090630,chequera
GB15WQJK534060206145,C00055201,dolares
GB42SNYM791065451682,C00056456,nomina
GB22FGGX014154869437,C00085515,dolares
GB03EVLH816776677112,C00064637,dolares
GB52FMQU237822937158,C00091340,dolares
GB56GISZ436186567041,C00074188,dolares
GB06ZJWC631823007708,C00031040,nomina
GB03LQFQ729502483980,C00013677,nomina
GB09LDCZ905824875265,C00051698,dolares
GB82VECH244310073690,C00064026,dolares
GB83DMJJ646118553725,C00050908,corriente
GB34FHPD192832663740,C00097128,nomina
GB27DMGY720184085864,C00045187,corriente
GB38WRBE784065179452,C00058643,dolares
GB39CHIA373537371105,C00075572,dolares
GB43YKRX418099735710,C00035392,ahorro
GB04PJJZ090749959142,C00007300,dolares
GB32KIOH026467576088,C00026841,nomina
GB44PWPY965497573589,C00078668,nomina
GB59HZJS241104162901,C00087101,chequera
GB54HIZW811259432908,C00073187,nomina
GB45GHMY800174545282,C00028373,dolares
GB65YBNJ286547677594,C00023811,ahorro
GB48RHVD299706959070,C00089521,ahorro
GB89VLUI271435638546,C00081291,nomina
GB65KMWA302190786791,C00093553,nomina
GB39ISYG556482991715,C00092523,corriente
GB05LJXH605932258862,C00097688,dolares
GB86BXQC400633251222,C00019797,corriente
GB10YHVL218965651271,C00098488,corriente
GB43MBNH860512882903,C00009528,nomina
GB67KCID668154974929,C00051322,ahorro
GB07GYKH782915067202,C00075644,dolares
GB59OXRA724822253367,C00032218,chequera
GB23VRCZ182170851554,C00082159,ahorro
GB40SPQV817974037355,C00084393,chequera
GB89WLPK198166949136,C00039861,corriente
GB56KZJI698671477879,C00021512,ahorro
GB34XAZI155815303329,C00055701,chequera
GB75KNVF445858146044,C00077908,corriente
GB09THGS703498521962,C00087266,dolares
GB41NEFS078016007737,C00064417,nomina
GB92GYYC351481375658,C00099011,ahorro
GB77VWNV668522399296,C00046832,nomina
GB90ARTX136637798891,C00023158,nomina
GB94IQJD851716172849,C00048721,nomina
GB14PSCH030135163208,C00082846,corriente
GB95KYAI491348541736,C00096070,corriente
GB13CHOA808831026898,C00086292,corriente
GB66MCMH074546784886,C00047525,dolares
GB40HNYQ220718436605,C00034062,ahorro
GB62HISM476599559961,C00077439,chequera
GB81JKWS489782969563,C00002369,ahorro
GB37ZSHL559098165205,C00025869,dolares
GB38ALQE299530334764,C00022148,corriente
GB82QXNX739273543348,C00053299,ahorro
GB41SATE909788542523,C00090938,chequera
GB68DJVN554919336635,C00084184,ahorro
GB17VFYX948103598649,C00097467,chequera
GB21NOXX050795745930,C00082599,chequera
GB85KYRL515649156053,C00051056,dolares
GB12GXOZ264678671368,C00088966,nomina
GB46UCTX592143191051,C00020421,nomina
GB89ZSPX941701426654,C00089549,corriente
GB06XHZX401981802682,C00024879,ahorro
GB09BVNF376568553613,C00008064,nomina
GB48FUPG890108905783,C00072561,ahorro
GB33CLAR220141400897,C00038966,dolares
GB16JVDZ644790733778,C00099442,corriente
GB49AZTO371450505077,C00058791,nomina
GB89RSZD994588140299,C00046987,dolares
GB86YOSY163864188475,C00045490,nomina
GB20WBPF620110171630,C00094539,dolares
GB35TEKT738789099604,C00073695,corriente
GB78DICA308143122998,C00024327,dolares
GB43JVSF940427861522,C00094325,nomina
GB34TKFI713245563592,C00084989,nomina
