usuario_id,cliente_id,telefono,numero_cuenta
US0010535,C00002320,44518225,GB30ZEPS732271794955
US0010536,C00009946,17268495,GB36PGXT910871128679
US0010537,C00001248,97556218,GB72TAIX362623358867
US0010538,C00000347,67095757,GB21MNMN242485377227
US0010539,C00005580,60126635,GB70RIHO987389390597
US0010540,C00000506,34102348,GB54HVAX045289116748
US0010541,C00001131,8829066,GB72AOMN740677616383
US0010542,C00000725,86775892,GB78HCDZ387077769750
US0010543,C00000391,81949397,GB47JDDU193620404661
US0010544,C00007495,45320749,GB50OYOJ948401133394
US0010545,C00002912,22078056,GB02YBUP803435892952
US0010546,C00006653,34055141,GB96LLCQ454003094415
US0010547,C00002672,59246536,GB16PBID869715436774
US0010548,C00006279,34196121,GB38GFTL904167362416
US0010549,C00000726,48894465,GB79NIYA062429991892
US0010550,C00006197,27559414,GB41IRYK001161301275
US0010551,C00009934,32691876,GB37RFDL917156648006
US0010552,C00004163,46911422,GB53FUNO907684332467
US0010553,C00008691,27438302,GB18JRUM150097491068
US0010554,C00004675,43535601,GB87UPRG749993269577
US0010555,C00001194,68285356,GB56DXHG517712102682
US0010556,C00006128,21143771,GB35OSXA128729740110
US0010557,C00008786,43939637,GB73PQNZ575586144176
US0010558,C00006555,96133534,GB36OPJI219068359659
US0010559,C00000832,77591373,GB20LNIT270237661715
US0010560,C00000529,79550697,GB48TMGP656372047591
US0010561,C00007119,5230273,GB77RODE077957284163
US0010562,C00006077,10213559,GB02NRMN431925631988
US0010563,C00005129,69335198,GB87ZAZO780999124084
US0010564,C00001508,17009140,GB77EILI394685527444
US0010565,C00004942,74037212,GB71MLKS723313331633
US0010566,C00007508,58177932,GB44GIEU001084368818
US0010567,C00006062,39111253,GB23FYPQ901496315787
US0010568,C00009611,9368701,GB40YHXE412041949171
US0010569,C00009417,88155562,GB16IYZP926611728930
US0010570,C00009768,7776321,GB43VKTL447745361313
US0010571,C00003585,66189245,GB63OESU347774151748
US0010572,C00008527,53976338,GB78SPSG497833829875
US0010573,C00009080,42186089,GB38VOCQ483924166211
US0010574,C00007418,55214210,GB35YJWX656322283662
US0010575,C00009162,1520424,GB14ITJY135853909245
US0010576,C00005592,24885504,GB89ZTTP406655953349
US0010577,C00007311,33015542,GB08OZKP789503626173
US0010578,C00000071,37029881,GB37MVFK191679524010
US0010579,C00006553,98343361,GB76DXFX266336840603
US0010580,C00006997,55908392,GB20ZSRT361886238093
US0010581,C00008906,68388573,GB51JMQW001336528462
US0010582,C00004013,68156732,GB59NEYM572044891663
US0010583,C00005569,41801044,GB88IAMB686983886784
US0010584,C00005445,45120611,GB34UDNI336288697878
US0010585,C00000259,28797714,GB06QBWM630208432171
US0010586,C00003125,26606607,GB69QWPZ214638875974
US0010587,C00003002,10387744,GB04NMUR239758225491
US0010588,C00007487,91229002,GB79EXZG960131216808
US0010589,C00008679,13955684,GB50CLLI992129385710
US0010590,C00006282,27608612,GB33VNES423600379360
US0010591,C00007387,24984727,GB04MUQT994226682577
US0010592,C00003324,70726808,GB02GIEC272218118547
US0010593,C00003662,76893258,GB05IXTG206372768924
US0010594,C00008536,4030749,GB45AGAL639625935189
US0010595,C00003494,87675009,GB35ABIX927664032573
US0010596,C00008611,24691931,GB18RCQJ722608980349
US0010597,C00007105,49703039,GB98KDBS172104004660
US0010598,C00009242,10567172,GB33GOZS757748876323
US0010599,C00001349,69158663,GB89PQZJ812509489482
US0010600,C00006715,11366189,GB49LOXT817311550029
US0010601,C00003318,81832534,GB52XNSI297735011875
US0010602,C00003403,88726946,GB37PQCK882744510924
US0010603,C00001119,74311533,GB78RXHD257370892172
US0010604,C00007998,26912516,GB20IBQJ599084394816
US0010605,C00009810,27128707,GB26VCUL176675022364
US0010606,C00008498,40342922,GB04PIVY625031052896
US0010607,C00009753,29159856,GB81MRHE021802925187
US0010608,C00008542,88245320,GB90YUVB830594528038
US0010609,C00006209,94183764,GB73PBTU916421340298
US0010610,C00006967,91802595,GB56DGRR108105994452
US0010611,C00004787,25594495,GB17UWEV584672691753
US0010612,C00001867,55524145,GB13QFTY613145574804
US0010613,C00001321,58141781,GB23ANWK888691013032
US0010614,C00004736,19699369,GB63PQHN717794503313
US0010615,C00009013,80088346,GB93LWHW503491297282
US0010616,C00007286,34691298,GB20MAAM485341916904
US0010617,C00003994,31228749,GB63TKQT140223285098
US0010618,C00006109,55796373,GB97PUYQ471879420455
US0010619,C00008184,1262128,GB96SMYX276821045334
US0010620,C00006948,50424699,GB62OUFS429573033687
US0010621,C00002433,93924149,GB80ASXL325573224495
US0010622,C00006034,75057567,GB39LTZU454184026322
US0010623,C00008415,64436649,GB20SPGU730385013572
US0010624,C00007750,24357704,GB73EHLL099460375911
US0010625,C00000314,46133262,GB50NHOT529733169442
US0010626,C00007720,66657249,GB19XCEZ999134431060
US0010627,C00007953,2301423,GB38OVTI844833596548
US0010628,C00009664,36248914,GB84FFKD346766729351
US0010629,C00008216,34317094,GB51DWHB983473883456
US0010630,C00002217,22166635,GB22HVGP983506466854
US0010631,C00001089,35978579,GB57VUPF933277465404
US0010632,C00000859,79173498,GB56PJIV446104465845
US0010633,C00000239,95154321,GB88BKXC533508774540
US0010634,C00002962,72852884,GB57RKQA703294483229
US0010635,C00009368,87831020,GB88TFNB850318724474
US0010636,C00000992,78849935,GB75UADJ511987434803
US0010637,C00008844,13701847,GB85LXTN844864395803
US0010638,C00004191,79825355,GB85QAVH274049828204
US0010639,C00000999,81503630,GB91CVQC857764040505
US0010640,C00005246,67014380,GB28JLOO928621366844
US0010641,C00001462,91521095,GB89XYBT296632133468
US0010642,C00005895,48154586,GB05ZOOZ611275639535
US0010643,C00007330,40176629,GB47VBUX605899911137
US0010644,C00005134,88387933,GB49XUSE341982874307
US0010645,C00009462,38937319,GB33PFKF077346094291
US0010646,C00001921,22920370,GB94DHIO575635056459
US0010647,C00008017,83775036,GB85JOUJ249024159036
US0010648,C00008088,27315136,GB90QFSB288705985584
US0010649,C00003837,48200365,GB29CUID211890005193
US0010650,C00004389,78886630,GB08GAHI470086267703
US0010651,C00009135,15748230,GB27HBXE813523649416
US0010652,C00009862,62337568,GB48DUZO878237666788
US0010653,C00007169,77884879,GB26RBUU817467835714
US0010654,C00006031,78080860,GB80XQJN711684886895
US0010655,C00005740,26023003,GB33HKGD368666464084
US0010656,C00008463,44051875,GB85YSVY663209860474
US0010657,C00008886,54252642,GB11CJJG624817146928
US0010658,C00006145,28945419,GB83PUYP391322148275
US0010659,C00001012,13317869,GB05IMNS992652991746
US0010660,C00009933,97798836,GB43ARKL342232183394
US0010661,C00003256,49088568,GB67TXIJ922660572746
US0010662,C00009112,68913291,GB83GRUO974048715444
US0010663,C00006480,439645,GB83PLRW928239654486
US0010664,C00006248,97854167,GB08RGLY443492823674
US0010665,C00002280,19101000,GB21BWUE592221848440
US0010666,C00009907,75358068,GB71IMUY671767895398
US0010667,C00000093,25279261,GB85XETA662693331459
US0010668,C00008884,40677002,GB87OOSL310206032061
US0010669,C00009683,16918344,GB15IMJD489010625041
US0010670,C00004071,83363706,GB43QXYD697044731475
US0010671,C00000682,61232288,GB13AYRC142659808482
US0010672,C00009294,80120202,GB63UZNY581384884894
US0010673,C00003815,62542383,GB92HBDD851178957567
US0010674,C00001177,59121200,GB76ZOTC952499797621
US0010675,C00004297,34586987,GB92ZFEZ403673385230
US0010676,C00004796,78995746,GB54ZGYG075874675423
US0010677,C00009927,8360666,GB69VEFI020026596976
US0010678,C00007244,48073677,GB38PGHL045282627996
US0010679,C00004873,99335540,GB09ZCMF451363014023
US0010680,C00008966,12779569,GB57YNVX647405069900
US0010681,C00008429,45655685,GB81ZXXG580587738746
US0010682,C00000231,78480568,GB26YQTK675601006617
US0010683,C00000610,18090870,GB70DHLZ332210390799
US0010684,C00003065,20811101,GB47IZYP910210180725
US0010685,C00008697,17141356,GB33YVHP017939218478
US0010686,C00008194,812408,GB16SBLM924317606283
US0010687,C00002985,61917193,GB20VSNN825842490831
US0010688,C00004391,27125785,GB46JXPM063386915994
US0010689,C00007381,60282922,GB81UENS928651592015
US0010690,C00006524,38591208,GB68AZRZ665744682577
US0010691,C00005029,75878950,GB24BTCE896191101254
US0010692,C00000115,32848914,GB86ZJOV647265420317
US0010693,C00003177,24385581,GB18YMFX268986271673
US0010694,C00000089,54954741,GB64QRSY706841827827
US0010695,C00002423,70733411,GB65AHOB458103898369
US0010696,C00001314,76787419,GB90PLDT959070285343
US0010697,C00003006,81269540,GB52MXSX270368664384
US0010698,C00000352,64347783,GB97RNSW519009614462
US0010699,C00001878,91293213,GB08VHPG846661008901
US0010700,C00005557,18629558,GB11PWAT202148185939
US0010701,C00009561,57874658,GB11ACIQ761976731345
US0010702,C00000598,95634519,GB36DLNZ457067652840
US0010703,C00007452,96928317,GB10JBAP288035266177
US0010704,C00000786,40991175,GB13TMWA261193686889
US0010705,C00008556,80064231,GB61GXVC078741291273
US0010706,C00003999,88667789,GB90ZXQY319653401659
US0010707,C00009692,5380083,GB73MRDR772931359879
US0010708,C00006769,52732685,GB75HKJO642425986589
US0010709,C00009588,35412451,GB13QGAZ697997740782
US0010710,C00008402,38000047,GB64OHDN166227583856
US0010711,C00007780,25432870,GB02OLYC824134984372
US0010712,C00007081,84591661,GB31YZAG384392764917
US0010713,C00007578,11241829,GB97YNUJ678974903161
US0010714,C00004881,90997938,GB41JBFA872512826484
US0010715,C00001627,25176685,GB56IGOI687404302697
US0010716,C00007806,13514553,GB14YXLC586312081877
US0010717,C00002330,85262718,GB45PGWP747935785337
US0010718,C00008847,62446784,GB46ZLKJ043078057090
US0010719,C00006810,92359165,GB96ILNY255383925298
US0010720,C00003862,84346640,GB29QFQR860707342371
US0010721,C00007708,3567785,GB27HLJB574689957444
US0010722,C00007086,13186034,GB08PRCK372646010851
US0010723,C00000650,89176173,GB72NNJT485082063098
US0010724,C00007463,14133178,GB94YGUC351689519507
US0010725,C00009388,32878291,GB97LMEL603024566644
US0010726,C00005010,79881875,GB43BOJH083908366950
US0010727,C00004653,6898292,GB48FVKN391104966683
US0010728,C00006995,35973907,GB80PLHF276899696956
US0010729,C00008452,27078837,GB86LYYS205295748709
US0010730,C00002259,53419911,GB10GNPB009368787578
US0010731,C00008569,47461237,GB22MNWS106761270099
US0010732,C00005737,49762885,GB60PEGX310769191543
US0010733,C00007382,30754587,GB92IUCQ409847296753
US0010734,C00005539,16527102,GB43MDSO977305201380
US0010735,C00006479,83853901,GB67IANQ730809131132
US0010736,C00005050,15656230,GB98ARXM894088099218
US0010737,C00008384,83274104,GB57KIQT996583673878
US0010738,C00005831,4360080,GB65VWQA808180200808
US0010739,C00000411,4582667,GB60KWNL691323172897
US0010740,C00009928,37827938,GB14FQRU348448168815
US0010741,C00009939,80819475,GB64AMVZ377454775068
US0010742,C00000857,23859849,GB91DQUF304137186591
US0010743,C00007265,30481149,GB14QILB869846643751
US0010744,C00005568,32624634,GB81WYEE895925427869
US0010745,C00004029,37123481,GB36UDMH676248800314
US0010746,C00009041,25641282,GB85RHAQ488793613032
US0010747,C00001378,88582271,GB39ODRK091852372430
US0010748,C00007291,99711669,GB83IROB368789894573
US0010749,C00001730,93784685,GB84UNCW419901727163
US0010750,C00002528,64728115,GB67TQIM586533221021
US0010751,C00007205,38963774,GB22KLRX174829044007
US0010752,C00001644,53453636,GB21IXPQ249084206723
US0010753,C00009465,24980348,GB42DOHG992426190537
US0010754,C00000155,9767415,GB29WUGK947830865702
US0010755,C00007109,67802347,GB50UVMP507072687914
US0010756,C00006271,26349866,GB02GBAR511720082491
US0010757,C00000934,3602624,GB95BACA671058558991
US0010758,C00002450,24828187,GB30ADRW398496104837
US0010759,C00002203,65258335,GB03RNNQ565355228982
US0010760,C00003386,55175326,GB06PFDE807703236332
US0010761,C00006423,9960910,GB14NDAE211573163907
US0010762,C00002529,91707019,GB50BCUX337871210470
US0010763,C00004786,40239728,GB63PNRX671935921274
US0010764,C00009572,74905947,GB20TEOT776318287589
US0010765,C00002344,54880663,GB69WOZB749975186888
US0010766,C00004716,46670427,GB28FWKF145403197510
US0010767,C00009987,98266302,GB12HJYP167939989342
US0010768,C00002636,3984705,GB26YDOH715893122176
US0010769,C00001702,9952680,GB10NWLF952644419419
US0010770,C00000908,4705723,GB37GQGP077326512253
US0010771,C00000293,40880445,GB20DUAS365182285488
US0010772,C00008078,90552802,GB23KSGU533427271872
US0010773,C00003031,37332626,GB57FYKU833175782844
US0010774,C00004413,14629261,GB51OTQD953008459573
US0010775,C00002895,5627032,GB06CECS134777095700
US0010776,C00008485,2556937,GB94BXAL303321743868
US0010777,C00008850,9379724,GB95SNUZ875508729399
US0010778,C00006144,48572003,GB94BLQO527677755159
US0010779,C00006848,66695460,GB33FFAQ678098517890
US0010780,C00005451,83799464,GB70BMAP241063774892
US0010781,C00001885,26704642,GB80KKBF798290560385
US0010782,C00008223,57032164,GB39XSCM445411517278
US0010783,C00000145,52557692,GB39EMWB212240764125
US0010784,C00009507,15364436,GB22JGJH882974711833
US0010785,C00006334,1971313,GB79YOTS260232652628
US0010786,C00004498,10419355,GB75GHMA579743449318
US0010787,C00005440,82176946,GB11QOYK943774494650
US0010788,C00008914,61122523,GB57MQCY220993310339
US0010789,C00007278,96843513,GB64JYIU152130447794
US0010790,C00003200,16266966,GB66HAWQ665121071850
US0010791,C00001748,13191264,GB03VTXF052986200686
US0010792,C00000151,14326814,GB22VSTD973700849546
US0010793,C00007928,19729880,GB64ZOBU048477637638
US0010794,C00005041,51463720,GB04QZLL601873917246
US0010795,C00004398,93604205,GB85HMBF992605186092
US0010796,C00009028,1511764,GB62KDYB668853948362
US0010797,C00005404,24788453,GB38TNZC658456502032
US0010798,C00009842,27322944,GB90PTNW947634108038
US0010799,C00004068,40696184,GB31KJZK491655246508
US0010800,C00006401,54671469,GB63FDGY440183139797
US0010801,C00000942,89429011,GB37GCDZ818700078584
US0010802,C00001326,32232070,GB81ELQU582954484912
US0010803,C00004450,72079899,GB29GSIU425975022972
US0010804,C00005347,57836935,GB71FYOZ780174786031
US0010805,C00008296,72799208,GB04FNBX345022937925
US0010806,C00002915,2301108,GB79EUIC672351392570
US0010807,C00001216,98087458,GB74GVLN448076536315
US0010808,C00004605,76954078,GB33KTTC987887185398
US0010809,C00006226,13640375,GB50UKFI326740644464
US0010810,C00009075,11539504,GB40RXNZ192977818191
US0010811,C00009229,98914575,GB48NVUI950792463841
US0010812,C00009696,72090144,GB15OLLL976272684886
US0010813,C00009577,43799899,GB97BPZT746051135317
US0010814,C00001705,81469226,GB36ZHOO520172942428
US0010815,C00009569,98124476,GB02YBYN708196539645
US0010816,C00008694,57749569,GB91IGYI892750096964
US0010817,C00008238,12999142,GB38JGRC193805528666
US0010818,C00006966,49215939,GB34DJZM869947678559
US0010819,C00008823,9070634,GB08SYHJ259077165268
US0010820,C00002695,85375767,GB30UXYK526363698029
US0010821,C00006328,76731821,GB57UUGR432091375078
US0010822,C00002903,65039082,GB41RQOD703278786418
US0010823,C00008065,71254496,GB13FUAE045761811675
US0010824,C00004027,89379903,GB15MSBI257609325377
US0010825,C00009191,41454692,GB74VCWP460039262235
US0010826,C00000863,47100040,GB11YGYC337810840031
US0010827,C00001000,75775158,GB09TGOI281184625317
US0010828,C00009427,23663701,GB64DMVO843025242044
US0010829,C00008883,35205464,GB76BUHN330236369276
US0010830,C00009530,43355365,GB86RUXT450915022209
US0010831,C00009066,97883884,GB60OAEV558109407247
US0010832,C00005526,21033350,GB46OEVK802837213159
US0010833,C00006175,39353911,GB06LDDS271687825433
US0010834,C00004829,45016408,GB44IMYZ984926287422
US0010835,C00007054,46451083,GB70LUVW997526989009
US0010836,C00005880,99626512,GB04ZDAQ093973020704
US0010837,C00000011,36090685,GB93HMBX017171754877
US0010838,C00002696,81554443,GB21EHPS308224169173
US0010839,C00001495,85023748,GB64PWRT849504276094
US0010840,C00008717,9057466,GB90MJAH364556204570
US0010841,C00002279,63832695,GB05DRRT951495262385
US0010842,C00000105,90928252,GB74HION941966779838
US0010843,C00005597,42231399,GB51AIUD192459932539
US0010844,C00002335,84412180,GB41OZWI854225036053
US0010845,C00005657,208039,GB98VXYL889682978989
US0010846,C00003071,61318134,GB37OGAX357037185858
US0010847,C00000138,91410850,GB31YNML319019822380
US0010848,C00008291,58038859,GB90SZCS373854261588
US0010849,C00007448,70696840,GB09HQEV595579106685
US0010850,C00006531,17557954,GB35HLGA106174408630
US0010851,C00007014,23561050,GB50KJGJ267359057229
US0010852,C00002749,64722453,GB93XULV244332915860
US0010853,C00000382,21394049,GB10FAWL507212179518
US0010854,C00005967,94665108,GB36OTXR534514533008
US0010855,C00000852,28031245,GB15XVEX148218760274
US0010856,C00007288,23309943,GB74QVJD263814674705
US0010857,C00002377,60148475,GB80BSBM300106215334
US0010858,C00006201,87478778,GB85AGXF537027022868
US0010859,C00008381,7356272,GB03AYFJ367036094404
US0010860,C00008447,51959748,GB25VLQS170379515166
US0010861,C00001560,9719548,GB79RSOZ901665371686
US0010862,C00006509,11237982,GB92DNSY340089214567
US0010863,C00001143,82600437,GB24TIIU443954311438
US0010864,C00009686,47736381,GB70OTAA234031958262
US0010865,C00004376,81258438,GB35SXTV504697738815
US0010866,C00002291,16247227,GB67IGBT536789237304
US0010867,C00008249,46149998,GB20UWGI235262649991
US0010868,C00001733,19670117,GB79EPDK689941232552
US0010869,C00003199,67190263,GB31EYFC269130405605
US0010870,C00001571,93385339,GB37ZDXC604629787076
US0010871,C00006747,71126444,GB25CCBK284260046334
US0010872,C00004500,83609049,GB53WAKU792540684735
US0010873,C00001442,13230435,GB95IQCL107994360769
US0010874,C00006688,95081172,GB89AFSB038739772787
US0010875,C00003120,77451875,GB52CFQY790965346832
US0010876,C00001352,65713140,GB78KDOJ710660397592
US0010877,C00005792,42778056,GB34SWSE650957600767
US0010878,C00004890,1243581,GB36DRXK238946014893
US0010879,C00009866,10719011,GB82WDNF039075716189
US0010880,C00003715,67487960,GB40ABWR730340685871
US0010881,C00003000,11042372,GB92ZIRA567954332772
US0010882,C00000494,31041413,GB06EUBD515602475559
US0010883,C00001451,86071353,GB18CSCB840382203772
US0010884,C00002677,96422051,GB33NIPT978691397599
