numero_cuenta,cliente_id,tipo_cuenta
GB33HKGD368666464084,C00005740,corriente
GB85YSVY663209860474,C00008463,corriente
GB11CJJG624817146928,C00008886,ahorro
GB83PUYP391322148275,C00006145,dolares
GB05IMNS992652991746,C00001012,dolares
GB43ARKL342232183394,C00009933,ahorro
GB67TXIJ922660572746,C00003256,nomina
GB83GRUO974048715444,C00009112,nomina
GB83PLRW928239654486,C00006480,nomina
GB08RGLY443492823674,C00006248,nomina
GB21BWUE592221848440,C00002280,chequera
GB71IMUY671767895398,C00009907,chequera
GB85XETA662693331459,C00000093,nomina
GB87OOSL310206032061,C00008884,dolares
GB15IMJD489010625041,C00009683,nomina
GB43QXYD697044731475,C00004071,dolares
GB13AYRC142659808482,C00000682,dolares
GB63UZNY581384884894,C00009294,dolares
GB92HBDD851178957567,C00003815,ahorro
GB76ZOTC952499797621,C00001177,dolares
GB92ZFEZ403673385230,C00004297,ahorro
GB54ZGYG075874675423,C00004796,chequera
GB69VEFI020026596976,C00009927,dolares
GB38PGHL045282627996,C00007244,corriente
GB09ZCMF451363014023,C00004873,nomina
GB57YNVX647405069900,C00008966,corriente
GB81ZXXG580587738746,C00008429,nomina
GB26YQTK675601006617,C00000231,corriente
GB70DHLZ332210390799,C00000610,dolares
GB47IZYP910210180725,C00003065,ahorro
GB33YVHP017939218478,C00008697,nomina
GB16SBLM924317606283,C00008194,dolares
GB20VSNN825842490831,C00002985,nomina
GB46JXPM063386915994,C00004391,corriente
GB81UENS928651592015,C00007381,nomina
GB68AZRZ665744682577,C00006524,dolares
GB24BTCE896191101254,C00005029,chequera
GB86ZJOV647265420317,C00000115,ahorro
GB18YMFX268986271673,C00003177,dolares
GB64QRSY706841827827,C00000089,ahorro
GB65AHOB458103898369,C00002423,corriente
GB90PLDT959070285343,C00001314,dolares
GB52MXSX270368664384,C00003006,corriente
GB97RNSW519009614462,C00000352,corriente
GB08VHPG846661008901,C00001878,chequera
GB11PWAT202148185939,C00005557,corriente
GB11ACIQ761976731345,C00009561,ahorro
GB36DLNZ457067652840,C00000598,nomina
GB10JBAP288035266177,C00007452,ahorro
GB13TMWA261193686889,C00000786,corriente
GB61GXVC078741291273,C00008556,chequera
GB90ZXQY319653401659,C00003999,corriente
GB73MRDR772931359879,C00009692,chequera
GB75HKJO642425986589,C00006769,chequera
GB13QGAZ697997740782,C00009588,dolares
GB64OHDN166227583856,C00008402,nomina
GB02OLYC824134984372,C00007780,dolares
GB31YZAG384392764917,C00007081,corriente
GB97YNUJ678974903161,C00007578,dolares
GB41JBFA872512826484,C00004881,ahorro
GB56IGOI687404302697,C00001627,corriente
GB14YXLC586312081877,C00007806,nomina
GB45PGWP747935785337,C00002330,corriente
GB46ZLKJ043078057090,C00008847,ahorro
GB96ILNY255383925298,C00006810,corriente
GB29QFQR860707342371,C00003862,corriente
GB27HLJB574689957444,C00007708,dolares
GB08PRCK372646010851,C00007086,corriente
GB72NNJT485082063098,C00000650,ahorro
GB94YGUC351689519507,C00007463,ahorro
GB97LMEL603024566644,C00009388,dolares
GB43BOJH083908366950,C00005010,ahorro
GB48FVKN391104966683,C00004653,nomina
GB80PLHF276899696956,C00006995,chequera
GB86LYYS205295748709,C00008452,dolares
GB10GNPB009368787578,C00002259,ahorro
GB22MNWS106761270099,C00008569,nomina
GB60PEGX310769191543,C00005737,chequera
GB92IUCQ409847296753,C00007382,corriente
GB43MDSO977305201380,C00005539,chequera
GB67IANQ730809131132,C00006479,nomina
GB98ARXM894088099218,C00005050,dolares
GB57KIQT996583673878,C00008384,corriente
GB65VWQA808180200808,C00005831,nomina
GB60KWNL691323172897,C00000411,ahorro
GB14FQRU348448168815,C00009928,nomina
GB64AMVZ377454775068,C00009939,dolares
GB91DQUF304137186591,C00000857,dolares
GB14QILB869846643751,C00007265,dolares
GB81WYEE895925427869,C00005568,nomina
GB36UDMH676248800314,C00004029,chequera
GB85RHAQ488793613032,C00009041,nomina
GB39ODRK091852372430,C00001378,ahorro
GB83IROB368789894573,C00007291,nomina
GB84UNCW419901727163,C00001730,ahorro
GB67TQIM586533221021,C00002528,nomina
GB22KLRX174829044007,C00007205,chequera
GB21IXPQ249084206723,C00001644,dolares
GB42DOHG992426190537,C00009465,chequera
GB29WUGK947830865702,C00000155,ahorro
GB50UVMP507072687914,C00007109,nomina
GB02GBAR511720082491,C00006271,nomina
GB95BACA671058558991,C00000934,nomina
GB30ADRW398496104837,C00002450,dolares
GB03RNNQ565355228982,C00002203,ahorro
GB06PFDE807703236332,C00003386,nomina
GB14NDAE211573163907,C00006423,corriente
GB50BCUX337871210470,C00002529,dolares
GB63PNRX671935921274,C00004786,dolares
GB20TEOT776318287589,C00009572,dolares
GB69WOZB749975186888,C00002344,ahorro
GB28FWKF145403197510,C00004716,dolares
GB12HJYP167939989342,C00009987,dolares
GB26YDOH715893122176,C00002636,dolares
GB10NWLF952644419419,C00001702,nomina
GB37GQGP077326512253,C00000908,corriente
GB20DUAS365182285488,C00000293,corriente
GB23KSGU533427271872,C00008078,ahorro
GB57FYKU833175782844,C00003031,nomina
GB51OTQD953008459573,C00004413,ahorro
GB06CECS134777095700,C00002895,chequera
GB94BXAL303321743868,C00008485,corriente
GB95SNUZ875508729399,C00008850,ahorro
GB94BLQO527677755159,C00006144,corriente
GB33FFAQ678098517890,C00006848,ahorro
GB70BMAP241063774892,C00005451,nomina
GB80KKBF798290560385,C00001885,chequera
GB39XSCM445411517278,C00008223,ahorro
GB39EMWB212240764125,C00000145,corriente
GB22JGJH882974711833,C00009507,dolares
GB79YOTS260232652628,C00006334,dolares
GB75GHMA579743449318,C00004498,ahorro
GB11QOYK943774494650,C00005440,nomina
GB57MQCY220993310339,C00008914,dolares
GB64JYIU152130447794,C00007278,dolares
GB66HAWQ665121071850,C00003200,dolares
GB03VTXF052986200686,C00001748,chequera
GB22VSTD973700849546,C00000151,corriente
GB64ZOBU048477637638,C00007928,chequera
GB04QZLL601873917246,C00005041,nomina
GB85HMBF992605186092,C00004398,chequera
GB62KDYB668853948362,C00009028,dolares
GB38TNZC658456502032,C00005404,dolares
GB90PTNW947634108038,C00009842,chequera
GB31KJZK491655246508,C00004068,chequera
GB63FDGY440183139797,C00006401,dolares
GB37GCDZ818700078584,C00000942,corriente
GB81ELQU582954484912,C00001326,ahorro
GB29GSIU425975022972,C00004450,corriente
GB71FYOZ780174786031,C00005347,chequera
GB04FNBX345022937925,C00008296,nomina
GB79EUIC672351392570,C00002915,ahorro
GB74GVLN448076536315,C00001216,dolares
GB33KTTC987887185398,C00004605,ahorro
GB50UKFI326740644464,C00006226,nomina
GB40RXNZ192977818191,C00009075,corriente
GB48NVUI950792463841,C00009229,ahorro
GB15OLLL976272684886,C00009696,ahorro
GB97BPZT746051135317,C00009577,chequera
GB36ZHOO520172942428,C00001705,nomina
GB02YBYN708196539645,C00009569,corriente
GB91IGYI892750096964,C00008694,chequera
GB38JGRC193805528666,C00008238,nomina
GB34DJZM869947678559,C00006966,chequera
GB08SYHJ259077165268,C00008823,chequera
GB30UXYK526363698029,C00002695,dolares
GB57UUGR432091375078,C00006328,nomina
GB41RQOD703278786418,C00002903,ahorro
GB13FUAE045761811675,C00008065,chequera
GB15MSBI257609325377,C00004027,chequera
GB74VCWP460039262235,C00009191,ahorro
GB11YGYC337810840031,C00000863,nomina
GB09TGOI281184625317,C00001000,chequera
GB64DMVO843025242044,C00009427,corriente
GB76BUHN330236369276,C00008883,dolares
GB86RUXT450915022209,C00009530,corriente
GB60OAEV558109407247,C00009066,ahorro
GB46OEVK802837213159,C00005526,dolares
GB06LDDS271687825433,C00006175,chequera
GB44IMYZ984926287422,C00004829,dolares
GB70LUVW997526989009,C00007054,dolares
GB04ZDAQ093973020704,C00005880,chequera
GB93HMBX017171754877,C00000011,corriente
GB21EHPS308224169173,C00002696,ahorro
GB64PWRT849504276094,C00001495,nomina
GB90MJAH364556204570,C00008717,nomina
GB05DRRT951495262385,C00002279,chequera
GB74HION941966779838,C00000105,chequera
GB51AIUD192459932539,C00005597,chequera
GB41OZWI854225036053,C00002335,chequera
GB98VXYL889682978989,C00005657,corriente
GB37OGAX357037185858,C00003071,corriente
GB31YNML319019822380,C00000138,ahorro
GB90SZCS373854261588,C00008291,nomina
GB09HQEV595579106685,C00007448,nomina
GB35HLGA106174408630,C00006531,dolares
GB50KJGJ267359057229,C00007014,ahorro
GB93XULV244332915860,C00002749,dolares
GB10FAWL507212179518,C00000382,ahorro
GB36OTXR534514533008,C00005967,dolares
GB15XVEX148218760274,C00000852,dolares
GB74QVJD263814674705,C00007288,ahorro
GB80BSBM300106215334,C00002377,dolares
GB85AGXF537027022868,C00006201,ahorro
GB03AYFJ367036094404,C00008381,nomina
GB25VLQS170379515166,C00008447,corriente
GB79RSOZ901665371686,C00001560,corriente
GB92DNSY340089214567,C00006509,nomina
GB24TIIU443954311438,C00001143,nomina
GB70OTAA234031958262,C00009686,dolares
GB35SXTV504697738815,C00004376,dolares
GB67IGBT536789237304,C00002291,ahorro
GB20UWGI235262649991,C00008249,chequera
GB79EPDK689941232552,C00001733,ahorro
GB31EYFC269130405605,C00003199,chequera
GB37ZDXC604629787076,C00001571,chequera
GB25CCBK284260046334,C00006747,dolares
GB53WAKU792540684735,C00004500,chequera
GB95IQCL107994360769,C00001442,corriente
GB89AFSB038739772787,C00006688,dolares
GB52CFQY790965346832,C00003120,ahorro
GB78KDOJ710660397592,C00001352,corriente
GB34SWSE650957600767,C00005792,ahorro
GB36DRXK238946014893,C00004890,ahorro
GB82WDNF039075716189,C00009866,ahorro
GB40ABWR730340685871,C00003715,dolares
GB92ZIRA567954332772,C00003000,nomina
GB06EUBD515602475559,C00000494,ahorro
GB18CSCB840382203772,C00001451,dolares
GB33NIPT978691397599,C00002677,corriente
GB85SDIU549906462524,C00004793,nomina
GB25YPVB396990023811,C00003211,chequera
GB07GMMS240829072550,C00001959,dolares
GB70DYIR517494779931,C00005909,nomina
GB78UOQG244521737080,C00002581,dolares
GB18SFUB300320563696,C00000773,nomina
GB75IKEY576319848045,C00003218,nomina
GB71VTOS790521911104,C00007178,nomina
GB54YZRH950445013917,C00009231,corriente
GB50LCKO833917060025,C00006085,corriente
GB30FJBZ378318937672,C00005549,dolares
GB06TKGE315908846286,C00004080,chequera
GB80NDMI372435187814,C00007066,dolares
GB52CNYE002014750016,C00006074,nomina
GB56DRKC718601404561,C00008104,corriente
GB88OEVN821520127104,C00009525,ahorro
GB57XQUE514129385512,C00009193,corriente
GB43XDCA398822847294,C00001723,chequera
GB96VUOA248506640230,C00004683,dolares
GB77VWYU357434790350,C00003283,chequera
GB65CTVM657805227088,C00009036,ahorro
GB02UBFP072030284264,C00003105,nomina
GB92BQYJ601408794579,C00006909,dolares
GB44JIXL084703426497,C00002114,nomina
GB38UUMT134891052184,C00007828,chequera
GB91MNXB979712579580,C00007738,dolares
GB60FCMI968473015429,C00003688,chequera
GB66TRTY271331169625,C00004048,chequera
GB05EZWS759669001520,C00004031,ahorro
GB32MRSI571515979621,C00006729,ahorro
GB52VBMA495014856643,C00005514,chequera
GB04LZDY750957227087,C00008540,corriente
GB67CVPV098765655566,C00006778,dolares
GB67VNKS617072205561,C00000190,nomina
GB04JRNZ169796389606,C00003404,dolares
GB32VZOK015356798997,C00008684,dolares
GB27OMVK980609491628,C00004850,ahorro
GB12EHCF093991280576,C00004603,ahorro
GB41HGME663700646089,C00008116,dolares
GB19WTBW296663675385,C00004648,ahorro
GB22UXBM268481303348,C00001291,corriente
GB31XJPV438162809835,C00000385,dolares
GB04IVXW369922046854,C00002242,dolares
GB35HDWT405236432479,C00001109,nomina
GB85BDWG321936754207,C00008596,ahorro
GB65NRLP353917393130,C00005197,ahorro
GB27XKRD664599938299,C00001476,nomina
GB55WYBG944899668482,C00002403,nomina
GB10OASX096197475051,C00001156,nomina
GB75PULB017747901944,C00009728,dolares
GB35FFTV207667835870,C00000528,dolares
GB44EZJK912958444001,C00000692,ahorro
GB72CPLF161293714456,C00001814,corriente
GB80NPIQ822672808883,C00003252,nomina
GB78ILEB682500715967,C00000508,nomina
GB11LZFD827836648642,C00002033,dolares
GB71DCGG062709431637,C00003267,dolares
GB74XQRV856215480440,C00008492,ahorro
GB10OFPA867539204645,C00001454,dolares
GB25OMKK072528231398,C00009503,dolares
GB34NWXL878186860136,C00009973,corriente
GB19GMNP595502172053,C00004710,chequera
GB90VPYO202354667633,C00004311,nomina
GB03NVNC140640215036,C00002064,ahorro
GB67ZSQE065562031071,C00001149,corriente
GB78DIZZ663573099629,C00004226,dolares
GB12EDCW693974135497,C00007351,nomina
GB31CDOP448143745229,C00006489,corriente
GB63KZAP741434119368,C00007032,ahorro
GB08EVOM725823224510,C00006983,chequera
GB48RHUM203713179913,C00006265,corriente
GB09JSGR385858921150,C00002192,corriente
GB28EABV776963121079,C00005531,corriente
GB19CYEA829643989052,C00005389,dolares
GB89BGJU145315703763,C00007243,dolares
GB08FLQV510572732244,C00008120,nomina
GB11NIBH512062589739,C00004509,dolares
GB23FZOL873422727379,C00002561,corriente
GB77TIXM799693370389,C00006908,corriente
GB47GNMH844384768923,C00004715,corriente
GB69CNSN675566056157,C00008819,chequera
GB26PTTS721027673623,C00005273,nomina
GB18QDZK555683575786,C00001456,ahorro
GB71MQKB281214328230,C00008481,nomina
GB38YACV346746924106,C00003387,ahorro
GB87QGOZ552962605307,C00009157,dolares
GB58FDZI560349642201,C00006661,ahorro
GB37JZXP623795191008,C00005976,ahorro
GB04NEOK609589185515,C00003305,chequera
GB98WOEA617081963781,C00008211,corriente
GB88IMWV800024420270,C00006486,ahorro
GB54VMLK644023392351,C00001086,dolares
GB09GOAC197091985170,C00009521,corriente
GB51FTRG491710697361,C00009699,nomina
GB10SPKK211257282884,C00004204,chequera
GB66OSGG926322081598,C00005122,dolares
GB44ROWD527821067516,C00004054,nomina
GB60XGWM965129965206,C00007018,nomina
GB11VFSW613551889309,C00009799,chequera
GB51VSLL319816955230,C00006246,chequera
GB04GNMM786011809406,C00003910,corriente
GB21NYYL869226236942,C00003439,dolares
GB08XXFE285830765134,C00002989,ahorro
GB65JCVV660055398255,C00000676,corriente
GB66QHNX149694408174,C00009210,dolares
GB18MLLC515066366353,C00006797,chequera
GB93YZCM104381286029,C00008125,dolares
GB78KZHT708234900723,C00000784,nomina
GB91RIIZ952564847322,C00006706,chequera
GB98CNZF573327759085,C00001062,ahorro
GB82FNPM123377539395,C00001589,dolares
GB87BNEM598077638518,C00009165,dolares
GB34NMRB766267723556,C00004543,chequera
GB27GGLX373908317362,C00006981,dolares
GB65NGGU799680030071,C00008585,chequera
GB62EEDW639144299971,C00006306,dolares
GB06USXD270650292148,C00004215,ahorro
GB60OXBU743973557207,C00008603,nomina
GB94ANEQ165797513130,C00003245,ahorro
GB13DFPQ677571370372,C00006917,dolares
GB11PAZV308741069259,C00006169,dolares
GB45QFPN141114612437,C00005074,dolares
GB24WWKE853586076408,C00006538,nomina
GB86GAQX483485023910,C00002207,chequera
GB62BDBA195448234704,C00001138,nomina
GB52BDVE960396330372,C00000437,nomina
GB43ESBM014506056700,C00002825,chequera
GB20IDRX455813972486,C00001206,dolares
GB17VSUB649543039517,C00000143,nomina
GB02ZYUH414951501190,C00003558,chequera
GB94ZSDE369453001782,C00002533,ahorro
GB81IHGZ897347847546,C00003343,nomina
GB25VSCV017445298346,C00007220,nomina
GB11VSIA157348187244,C00003460,dolares
GB15IPUK686820958909,C00009220,chequera
GB51EMPD179396386675,C00002122,ahorro
GB67ADTK964419242506,C00003385,ahorro
GB48RHCI463878041788,C00000313,chequera
GB84QYPQ288611327051,C00008595,chequera
GB02ZORU853014349733,C00004593,ahorro
GB28VIJX199520772150,C00003660,dolares
GB28EYND830004101212,C00006066,chequera
GB86SFQC385536905941,C00000310,nomina
GB92ODUO503526261095,C00005024,ahorro
GB87HKFY458130190596,C00008196,dolares
GB90OPIV907126739280,C00001901,ahorro
GB09HATV146715384091,C00006551,chequera
GB47UNPX659735037441,C00007184,nomina
GB45RHNC727191881731,C00005929,chequera
GB78LSSW946852409480,C00003865,nomina
GB92KSTP918163043953,C00007744,dolares
GB15WZVN726574142636,C00007065,nomina
GB15QMIO854513660204,C00008512,corriente
GB98VOKI508559642214,C00003569,corriente
GB18TUYD215542613606,C00001084,dolares
GB89VDMB399775972981,C00006060,chequera
GB73AFXF049023698711,C00005995,chequera
GB69DELA558879052929,C00004005,dolares
GB44YMKI625540513767,C00006411,dolares
GB06TNOW767807263999,C00001826,corriente
GB50CJOQ755477713286,C00003593,dolares
GB89EBMH547490846222,C00005463,chequera
GB30VDXO918756632672,C00004933,dolares
GB91JMXB964208839518,C00006196,chequera
GB27NRNN362105008249,C00005457,chequera
GB18DCHW951183202899,C00008833,chequera
GB18ORBX021510748639,C00002647,ahorro
GB49CDWJ751705801698,C00008944,ahorro
GB74UERV499851613461,C00007946,corriente
GB05TJIR223956078018,C00000459,chequera
GB34BCEU272006077317,C00009290,corriente
GB76TQKH753188337727,C00001500,corriente
GB14TFEZ316909900904,C00007117,chequera
GB03PKWK011860678048,C00004663,nomina
GB11TPZW324704529339,C00000275,chequera
GB75OAKV182432429818,C00003935,nomina
GB95TBBD654037109948,C00002477,ahorro
GB87YGOS357430160585,C00004428,ahorro
GB16ZQHY947413756049,C00000354,dolares
GB67XYTR165097452227,C00001334,corriente
GB33VWXQ624681085507,C00003303,nomina
GB32CJDN902020064358,C00001659,dolares
GB35HMJG040074334181,C00006487,nomina
GB25OUTI125961330795,C00000675,chequera
GB35RFYZ424942133154,C00008422,dolares
GB20QVNH834648783280,C00004244,nomina
GB46UXGS971830858090,C00005337,chequera
GB06QLSW242184949664,C00006960,corriente
GB60BCGB633012892538,C00003501,dolares
GB64JTQH973557987925,C00002803,corriente
GB19PVXW220378336259,C00007112,nomina
GB22RMKR332741042243,C00009172,corriente
GB86OWIQ737347882515,C00005554,corriente
GB81ZXAB970851247861,C00000018,ahorro
GB89VKZB712732944856,C00004434,dolares
GB67EALY904811644350,C00002688,ahorro
GB23RVWF702274407882,C00009178,ahorro
GB31OLYQ205394151404,C00007171,chequera
GB81LCPD777092114994,C00009127,nomina
GB19ZFYG397432459637,C00004122,nomina
GB37ZFBQ805940556367,C00007839,nomina
GB55ZVOQ613858909696,C00005682,dolares
GB78LWTX352251358691,C00007891,corriente
GB52UOVY889765104705,C00006841,nomina
GB75PSMB333241497987,C00000681,nomina
GB26QTJL929874449197,C00000164,corriente
GB41QKQT831886093076,C00000135,ahorro
GB74EOJS820208946720,C00005343,ahorro
GB98NKHH694832026363,C00008169,ahorro
GB52PXJT519060197711,C00007319,nomina
GB37STND253682839713,C00006595,nomina
GB74YUQW524701318913,C00002785,corriente
GB57QEIC994932206085,C00000546,ahorro
GB53CXRZ812092902018,C00003088,chequera
GB04BWFW257936512020,C00001919,corriente
GB48GITO988261833855,C00005916,ahorro
GB92EWGP102702435229,C00007165,nomina
GB97LCKX440444178553,C00000836,chequera
GB73PBOZ880504828718,C00006120,corriente
GB40AXQE619138470740,C00003634,nomina
GB51ZXIR515607628171,C00007924,nomina
GB94MQFT566747809083,C00003163,nomina
GB98TASI183940427820,C00005573,corriente
GB84ITRX609645473152,C00004828,dolares
GB11LLCP215729058581,C00007957,dolares
GB21KJHN202293041594,C00003848,dolares
GB18YLFF115980712924,C00006430,chequera
GB70BGYH879802200330,C00005424,chequera
GB59KZPL257723335558,C00006630,chequera
GB35HNPU504887820103,C00007442,corriente
GB73FIBH485301329760,C00005499,corriente
GB20ZRGJ309952957259,C00005672,nomina
GB68LWEI580493879310,C00006889,ahorro
GB84QQUS251319405487,C00008727,nomina
GB77KRTU399784243045,C00007142,ahorro
GB97ZQYW536933037651,C00003301,chequera
GB30QWCU022734890188,C00002602,chequera
